https,matdom,kwc,preshtml,ipurl,presjs,presform,subdom,dkim,spf,dmarc,mx,numlinks,imgurl,numdoms,res
-1,-1,0.010294314,-1,0.002058863,1,-1,-1,-1,-1,-1,-1,0.02882408,0.001029431,0.502362545,-1
-1,-1,0.018930232,-1,0.004206718,1,-1,-1,-1,-1,-1,-1,0.025240309,0.002103359,0.637317797,-1
-1,-1,0.015587385,-1,0.003463863,1,-1,-1,-1,-1,-1,-1,0.017319316,0.001731932,0.52304335,-1
-1,-1,0.01557902,-1,0.003462005,1,-1,-1,-1,-1,-1,-1,0.017310023,0.001731002,0.52276268,-1
1,-1,0.00426203,-1,0,-1,-1,-1,-1,-1,0,-1,0.029834207,0.002131015,0.106550739,-1
1,-1,0.034000389,-1,0,-1,-1,-1,0,-1,0,-1,0.038857587,0.004857198,0.204002331,-1
-1,-1,0.015978695,-1,0.005326232,1,-1,-1,-1,-1,-1,-1,0.026631158,0.002663116,0.631158455,-1
-1,-1,0.010934459,-1,0,-1,-1,-1,-1,-1,-1,-1,0.030616485,0.002186892,0.133400398,-1
-1,-1,0.016550263,-1,0.003310053,1,-1,-1,-1,-1,-1,-1,0.033100526,0.001655026,0.570984079,-1
-1,-1,0.0060135,-1,0,-1,-1,-1,-1,-1,-1,-1,0.042094502,0.001503375,0.127786882,-1
1,-1,0.018631997,-1,0,-1,-1,-1,0,-1,0,-1,0.024842663,0.002070222,0.105581318,-1
1,-1,0.029089499,-1,0,-1,-1,-1,0,-1,0,-1,0.082420246,0.00484825,0.295743237,-1
1,-1,0.022383049,-1,0,-1,-1,-1,0,-1,0,-1,0.067149146,0.003730508,0.249944042,-1
1,-1,0.02681804,-1,0,-1,-1,-1,0,-1,0,-1,0.080454119,0.004469673,0.281589416,-1
1,-1,0.020531351,-1,0,-1,-1,-1,0,-1,0,-1,0.043115838,0.002053135,0.44758346,-1
1,-1,0.020736133,-1,0,-1,-1,-1,0,-1,0,-1,0.043545879,0.002073613,0.452047693,-1
-1,-1,0.003698977,-1,0,-1,-1,-1,-1,-1,-1,-1,0.035140284,0.001849489,0.135012669,-1
1,-1,0.025981739,1,0,-1,-1,-1,0,-1,-1,-1,0.018558385,0.003711677,0.155890431,-1
1,-1,0.015787812,-1,0,-1,-1,-1,-1,-1,0,-1,0.028944322,0.002631302,0.121039891,-1
-1,-1,0.014105566,-1,0.005642226,1,-1,-1,-1,-1,-1,-1,0.028211132,0.002821113,0.634750473,-1
-1,-1,0.005331698,-1,0,-1,-1,-1,-1,-1,-1,-1,0.035988963,0.001332925,0.121296136,-1
-1,-1,0.017851347,-1,0.003245699,1,-1,-1,-1,-1,-1,-1,0.016228497,0.00162285,0.64589419,-1
-1,-1,0.017679487,-1,0.003214452,1,-1,-1,-1,-1,-1,-1,0.017679487,0.001607226,0.638068757,-1
1,-1,0.025216229,-1,0,-1,-1,-1,0,-1,0,-1,0.057997327,0.002521623,0.489194846,-1
1,-1,0.005020584,-1,0,-1,-1,-1,-1,-1,0,-1,0.030123506,0.002510292,0.117983733,-1
-1,-1,0.008765682,-1,0.002191421,1,-1,-1,-1,-1,-1,-1,0.029584178,0.00109571,0.5215581,-1
-1,-1,0.015846103,-1,0.003169221,1,-1,-1,-1,-1,-1,-1,0.022184544,0.00158461,0.592644239,-1
-1,-1,0.004889617,-1,0,-1,-1,-1,-1,-1,-1,-1,0.03178251,0.002444808,0.14179889,-1
-1,-1,0.009502477,-1,0,-1,-1,-1,-1,-1,-1,-1,0.035294916,0.001357497,0.131677187,-1
-1,-1,0.012443486,-1,0.002765219,1,-1,-1,-1,-1,-1,-1,0.024886972,0.00138261,0.532304672,-1
1,-1,0.018815855,-1,0,-1,-1,-1,0,-1,0,-1,0.050175615,0.002090651,0.23833417,-1
-1,-1,0.013420417,-1,0.002982315,1,-1,-1,-1,-1,-1,-1,0.020876204,0.001491157,0.521905103,-1
-1,-1,0.008204455,-1,0,-1,-1,-1,-1,-1,-1,-1,0.038287457,0.001367409,0.121699416,-1
-1,-1,0.007209286,-1,0,-1,-1,-1,-1,-1,-1,-1,0.031240237,0.002403095,0.141782616,-1
-1,-1,0.006741997,-1,0,-1,-1,-1,-1,-1,-1,-1,0.044497182,0.001348399,0.125401149,-1
1,-1,0.017477764,-1,0,-1,-1,-1,0,-1,0,-1,0.054375267,0.001941974,0.553462539,-1
-1,-1,0.006657524,-1,0,-1,-1,-1,-1,-1,-1,-1,0.030624609,0.001331505,0.118503921,-1
1,-1,0.014382872,-1,0,-1,-1,-1,-1,-1,-1,-1,0.162320985,0.002054696,0.421212682,-1
1,-1,0.048728986,-1,0,-1,-1,-1,-1,-1,0,-1,0.040607488,0.008121498,0.146186957,-1
-1,-1,0.007782505,1,0,-1,-1,-1,-1,-1,-1,1,0.057071703,0.002594168,0.345024385,-1
1,1,0.029603316,-1,0,-1,-1,-1,1,0,1,-1,0.029603316,0,0.207223209,-1
1,-1,0.014878422,-1,0,-1,-1,-1,-1,-1,-1,-1,0.161537154,0.002125489,0.418721306,-1
-1,1,0.010669322,-1,0,-1,-1,-1,-1,-1,-1,-1,0.110249662,0.003556441,0.302297461,-1
1,-1,0.01284329,-1,0,-1,-1,-1,-1,-1,-1,-1,0.160541131,0.002140548,0.415266391,-1
-1,1,0.02210189,-1,0,-1,-1,-1,-1,-1,-1,-1,0.033152835,0,0.320477401,-1
-1,1,0.02210189,-1,0,-1,-1,-1,-1,-1,-1,-1,0.033152835,0,0.320477401,-1
-1,1,0.022341376,-1,0,-1,-1,-1,-1,-1,-1,-1,0.033512064,0,0.323949955,-1
-1,1,0.00987882,-1,0,-1,-1,-1,-1,-1,-1,-1,0.111959958,0.00329294,0.316122234,-1
1,-1,0.319284802,-1,0,-1,-1,-1,-1,-1,-1,-1,0,0,0.255427842,-1
-1,1,0.015010507,-1,0,-1,-1,-1,-1,-1,-1,-1,0.015010507,0,0.112578805,-1
-1,1,0.017358098,-1,0,-1,-1,-1,0,0,0,-1,0.034716195,0,0.13886478,-1
-1,-1,0.069698554,-1,0,-1,-1,-1,-1,-1,-1,-1,0.052273915,0.017424638,0.348492769,-1
-1,-1,0.010072522,-1,0,-1,-1,-1,-1,-1,-1,-1,0.114155251,0.003357507,0.315605694,-1
1,-1,0.021533161,-1,0,-1,-1,-1,-1,-1,0,-1,0.150732127,0.021533161,0.559862188,-1
1,-1,0.01655869,-1,0,-1,-1,-1,-1,-1,-1,-1,0.163517066,0.002069836,0.424316437,-1
-1,1,0.016633953,-1,0,-1,-1,-1,-1,-1,-1,-1,0.109784091,0.003326791,0.302737949,-1
1,-1,0.005521354,-1,0,-1,-1,-1,-1,-1,-1,-1,0.031747785,0.001380338,0.120089446,-1
1,-1,0.003574109,1,0,-1,-1,-1,-1,-1,0,-1,0.057185746,0.003574109,0.239465313,-1
1,-1,0.006940589,-1,0,-1,-1,-1,-1,-1,-1,-1,0.031926707,0.001388118,0.120766241,-1
-1,-1,0.003449703,-1,0,-1,-1,-1,-1,-1,-1,-1,0.042546341,0.001149901,0.358769146,-1
1,-1,0.00354698,-1,0,-1,-1,-1,-1,-1,-1,-1,0.031922818,0.001182327,0.109956372,-1
-1,1,0.006758583,-1,0,-1,-1,-1,-1,-1,-1,-1,0.121654501,0.002252861,0.351446337,-1
1,-1,0.004577497,-1,0,-1,-1,-1,-1,-1,-1,-1,0.022887485,0.001525832,0.099179102,-1
-1,-1,0.025231817,-1,0,-1,-1,-1,-1,-1,-1,-1,0.094619315,0.006307954,0.277549991,-1
-1,-1,0.006359604,-1,0,-1,-1,-1,-1,-1,-1,1,0.041337425,0.001589901,0.130371878,-1
1,-1,0.046015799,-1,0,-1,-1,-1,-1,-1,0,-1,0.038346499,0.0076693,0.153385996,-1
-1,1,0.009558402,-1,0,-1,-1,-1,-1,-1,-1,-1,0.114700822,0.003186134,0.321799528,-1
-1,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1
-1,1,0.013714599,-1,0,-1,-1,-1,-1,-1,-1,-1,0.113145443,0.00342865,0.318864431,-1
-1,1,0.002484287,-1,0,-1,-1,-1,-1,-1,0,-1,0.024842869,0.002484287,0.146572926,-1
-1,-1,0.002306406,-1,0,-1,-1,-1,-1,-1,-1,-1,0.042668512,0.001153203,0.359799343,-1
-1,-1,0.002289194,-1,0,-1,-1,-1,-1,-1,-1,-1,0.042350086,0.001144597,0.355969645,-1
-1,-1,0.002294025,-1,0,-1,-1,-1,-1,-1,-1,-1,0.042439466,0.001147013,0.34754482,-1
-1,1,0.018981815,-1,0,-1,-1,-1,-1,-1,0,-1,0.015185452,0.003796363,0.117687256,-1
-1,1,0.008065167,-1,0,-1,-1,-1,-1,-1,0,-1,0.020162916,0.004032583,0.108879748,-1
-1,-1,0.008121717,-1,0,-1,-1,-1,-1,-1,-1,-1,0.121825762,0.002707239,0.346526612,-1
-1,-1,0.011576754,-1,0,-1,-1,-1,-1,-1,-1,-1,0.065601605,0.003858918,0.162074554,-1
1,1,0.119863014,1,0,-1,-1,-1,-1,-1,0,-1,0.102739726,0,0.29109589,-1
1,-1,0.040128411,-1,0,-1,-1,-1,-1,-1,-1,-1,0.060192616,0.020064205,0.280898876,-1
-1,1,0.019511243,-1,0,-1,-1,-1,-1,-1,0,1,0.024389054,0,0.102434028,-1
-1,-1,0.007978723,-1,0,-1,-1,-1,-1,-1,-1,-1,0.125,0.002659574,0.361702128,-1
-1,1,0.006625003,-1,0,-1,-1,-1,-1,-1,-1,-1,0.123666718,0.002208334,0.357750149,-1
1,-1,0.006866906,-1,0,-1,-1,-1,-1,-1,-1,-1,0.031587766,0.001373381,0.118110777,-1
1,1,0.14137606,-1,0,-1,-1,-1,-1,-1,0,-1,0.125667609,0,0.377002828,-1
-1,1,0.011484682,-1,0,-1,-1,-1,-1,-1,-1,-1,0.111975652,0.002871171,0.312957593,-1
1,-1,0.006879472,-1,0,-1,-1,-1,-1,-1,-1,-1,0.059622088,0.002293157,0.20638415,-1
1,-1,0.022182083,-1,0,-1,-1,-1,-1,-1,-1,-1,0.034857559,0.003168869,0.253509522,-1
-1,-1,0.051413882,-1,0,-1,-1,-1,-1,-1,-1,1,0.051413882,0.010282776,0.236503856,-1
-1,-1,0.01008539,1,0,-1,-1,-1,-1,-1,-1,1,0.067235931,0.003361797,0.35971223,-1
-1,-1,0.003162205,-1,0,-1,-1,-1,-1,-1,0,-1,0.061663004,0.001581103,0.19605673,-1
1,-1,0.015110958,-1,0,-1,-1,-1,-1,-1,-1,-1,0.159744409,0.002158708,0.410154564,-1
1,-1,0.048061519,-1,0,-1,-1,-1,-1,-1,0,-1,0.040051266,0.008010253,0.144184556,-1
-1,-1,0.003451648,-1,0,-1,-1,-1,-1,-1,-1,-1,0.042570327,0.001150549,0.368175804,-1
-1,-1,0.027857093,-1,0,-1,-1,-1,-1,-1,-1,-1,0.090535553,0.006964273,0.271606658,-1
1,-1,0.012355594,-1,0,-1,-1,-1,-1,-1,-1,-1,0.162681988,0.002059266,0.420090196,-1
-1,-1,0.027177606,-1,0,-1,-1,-1,0,-1,0,-1,0.122299225,0.013588803,0.652262536,-1
-1,-1,0.003444396,-1,0,-1,-1,-1,-1,-1,-1,-1,0.042480884,0.001148132,0.368550369,-1
-1,-1,0.003421182,-1,0,-1,-1,-1,-1,-1,-1,-1,0.042194574,0.001140394,0.363785652,-1
-1,-1,0.002282975,-1,0,-1,-1,-1,-1,-1,-1,-1,0.042235032,0.001141487,0.364134467,-1
1,-1,0.003233682,-1,0,-1,-1,-1,-1,-1,-1,-1,0.029103138,0.001616841,0.194020922,-1
-1,-1,0.00230763,-1,0,-1,-1,-1,-1,-1,-1,-1,0.042691158,0.001153815,0.357682678,-1
1,-1,0.001882371,-1,0,-1,-1,-1,-1,-1,-1,-1,0.021647263,0.000941185,0.083765494,-1
1,-1,0.008281916,-1,0,-1,-1,-1,-1,-1,-1,-1,0.024845749,0.002070479,0.118017309,-1
-1,-1,0.002296238,-1,0,-1,-1,-1,-1,-1,-1,-1,0.042480396,0.001148119,0.362805543,-1
-1,-1,0.00232199,-1,0,-1,-1,-1,-1,-1,-1,-1,0.042956823,0.001160995,0.362230504,-1
1,-1,0.003255314,-1,0,-1,-1,-1,-1,-1,-1,-1,0.029297829,0.001627657,0.195318858,-1
1,-1,0.001855133,-1,0,-1,-1,-1,-1,-1,-1,-1,0.021334026,0.000927566,0.082553405,-1
-1,-1,0.003456938,-1,0,-1,-1,-1,-1,-1,-1,-1,0.04263557,0.001152313,0.364130811,-1
-1,-1,0.002317524,-1,0,-1,-1,-1,-1,-1,-1,-1,0.042874193,0.001158762,0.367327547,-1
-1,-1,0.002269555,-1,0,-1,-1,-1,-1,-1,-1,-1,0.041986768,0.001134778,0.355185366,-1
-1,-1,0.002322314,-1,0,-1,-1,-1,-1,-1,-1,-1,0.042962808,0.001161157,0.363442134,-1
-1,-1,0.002321694,-1,0,-1,-1,-1,-1,-1,-1,-1,0.042951337,0.001160847,0.366827637,-1
-1,-1,0.003465644,-1,0,-1,-1,-1,-1,-1,-1,-1,0.042742942,0.001155215,0.367358255,-1
-1,-1,0.002308456,-1,0,-1,-1,-1,-1,-1,-1,-1,0.042706434,0.001154228,0.37512408,-1
-1,-1,0.002287937,-1,0,-1,-1,-1,-1,-1,-1,-1,0.042326832,0.001143968,0.362637991,-1
-1,1,0.008595742,-1,0,-1,-1,-1,-1,-1,-1,-1,0.117475144,0.002865247,0.335233947,-1
-1,-1,0,-1,0,-1,-1,-1,-1,-1,0,-1,0.037513516,0.002206677,0.194187612,-1
-1,-1,0,-1,0,-1,-1,-1,-1,-1,0,-1,0.037513516,0.002206677,0.194187612,-1
1,-1,0.015143321,-1,0,-1,-1,-1,-1,-1,-1,-1,0.160086533,0.002163332,0.413196322,-1
1,-1,0.00680195,-1,0,-1,-1,-1,-1,-1,-1,-1,0.063484866,0.002267317,0.22219703,-1
-1,-1,0.012681236,1,0,-1,-1,-1,-1,-1,-1,-1,0.044384326,0.002113539,0.147947753,-1
-1,1,0.009766897,-1,0,-1,-1,-1,-1,-1,-1,-1,0.113947129,0.003255632,0.306029431,-1
-1,1,0.009344921,-1,0,-1,-1,-1,-1,-1,-1,-1,0.112139052,0.003114974,0.323957263,-1
-1,1,0.011011195,-1,0,-1,-1,-1,-1,-1,-1,-1,0.113782345,0.003670398,0.31198385,-1
-1,-1,0.003420636,-1,0,-1,-1,-1,-1,-1,-1,-1,0.042187839,0.001140212,0.361447157,-1
-1,-1,0.002295921,-1,0,-1,-1,-1,-1,-1,-1,-1,0.042474544,0.001147961,0.365051486,-1
-1,-1,0.008306108,-1,0,-1,-1,-1,-1,-1,-1,-1,0.121822914,0.002768703,0.346087823,-1
-1,1,0.004402765,-1,0,-1,-1,-1,-1,-1,0,-1,0.022013825,0.004402765,0.184916127,-1
1,1,0.101763908,1,0,-1,-1,-1,-1,1,0,-1,0.13568521,0,0.576662144,-1
1,-1,0.038827412,-1,0,-1,-1,-1,-1,-1,0,-1,0.038827412,0.004853427,0.174723355,-1
-1,1,0.008943744,-1,0,-1,-1,-1,-1,-1,-1,-1,0.11626867,0.002981248,0.324956027,-1
-1,1,0.012109103,-1,0,-1,-1,-1,-1,-1,-1,-1,0.112009203,0.003027276,0.314836678,-1
-1,-1,0.010673213,1,0,-1,-1,-1,-1,-1,-1,-1,0.058702671,0.002668303,0.170771406,-1
-1,1,0.008379654,-1,0,-1,-1,-1,-1,-1,-1,-1,0.114521941,0.002793218,0.326806514,-1
-1,1,0.009772305,-1,0,-1,-1,-1,-1,-1,-1,-1,0.107495358,0.003257435,0.293169159,-1
1,-1,0.012193423,-1,0,-1,-1,-1,-1,-1,-1,-1,0.15328874,0.001741918,0.404124861,-1
1,-1,0.002743986,-1,0,-1,-1,-1,-1,-1,-1,-1,0.022866551,0.000914662,0.085063569,-1
1,-1,0.014890647,-1,0,-1,-1,-1,-1,-1,-1,-1,0.161935784,0.001861331,0.429967427,-1
-1,1,0.006802413,-1,0,-1,-1,-1,-1,-1,-1,-1,0.122443427,0.002267471,0.349190513,-1
1,-1,0.031771247,-1,0,-1,-1,-1,-1,-1,0,-1,0.095313741,0.015885624,0.365369341,-1
1,-1,0.013549218,-1,0,-1,-1,-1,-1,-1,-1,-1,0.155816002,0.002258203,0.397443714,-1
1,-1,0.017427296,-1,0,-1,-1,-1,-1,-1,-1,-1,0.15684566,0.002178412,0.40518462,-1
1,-1,0.008053151,-1,0,-1,-1,-1,-1,-1,-1,-1,0.058385343,0.002013288,0.221461647,-1
1,-1,0.005509187,-1,0,-1,-1,-1,-1,-1,-1,-1,0.031677823,0.001377297,0.121202105,-1
1,-1,0.005322924,-1,0,-1,-1,-1,-1,-1,-1,-1,0.074520937,0.001774308,0.237757275,-1
-1,-1,0.010670244,-1,0,-1,-1,-1,-1,-1,-1,-1,0.166150938,0.001524321,0.449674558,-1
-1,1,0.014470733,1,0,-1,-1,-1,-1,-1,0,-1,0,0.003617683,0.343679907,-1
-1,1,0.010070155,1,0,-1,-1,-1,-1,-1,0,-1,0,0.003356718,0.355812158,-1
-1,-1,0.008177506,-1,0,-1,-1,-1,-1,-1,-1,-1,0.122662596,0.002725835,0.34890694,-1
-1,1,0.004417546,-1,0,-1,-1,-1,-1,-1,0,-1,0.026505279,0.002208773,0.214251005,-1
1,-1,0.006599353,-1,0,-1,-1,-1,-1,-1,-1,-1,0.065993533,0.002199784,0.241976286,-1
-1,-1,0.003205265,-1,0,-1,-1,-1,-1,-1,-1,-1,0.016026326,0.001068422,0.083336895,-1
1,-1,0.004652569,-1,0,-1,-1,-1,-1,-1,0,-1,0.03489427,0.002326285,0.120966804,-1
1,-1,0.036576445,1,0,-1,-1,-1,-1,-1,-1,-1,0,0.009144111,0.100585223,-1
1,-1,0.005083109,-1,0,-1,-1,-1,-1,-1,0,-1,0.033040207,0.002541554,0.137243938,-1
1,1,0.034052986,-1,0,-1,-1,-1,-1,-1,0,-1,0.034052986,0.006810597,0.136211946,-1
1,-1,0.00600012,-1,0,-1,-1,-1,-1,-1,0,-1,0.03200064,0.00200004,0.10600212,-1
-1,-1,0.015574707,-1,0,-1,-1,-1,-1,-1,-1,-1,0.062298827,0.005191569,0.160938636,-1
-1,-1,0.003423251,-1,0,-1,-1,-1,-1,-1,-1,-1,0.042220092,0.001141084,0.365146743,-1
1,-1,0.006616236,-1,0,-1,-1,-1,-1,-1,-1,-1,0.066162362,0.002205412,0.242595329,-1
1,-1,0.016860563,-1,0,-1,-1,-1,-1,-1,-1,-1,0.057325915,0.003372113,0.478839993,-1
-1,1,0.009943323,-1,0,-1,-1,-1,-1,-1,-1,-1,0.109376554,0.003314441,0.304928574,-1
-1,-1,0.013201611,1,0,-1,-1,-1,-1,-1,-1,-1,0.048405906,0.002200268,0.15401879,-1
-1,-1,0.010015357,1,0,-1,-1,-1,-1,-1,-1,1,0.056753689,0.003338452,0.350537491,-1
-1,-1,0.008561888,1,0,-1,-1,-1,-1,-1,-1,1,0.057079255,0.002853963,0.34532949,-1
-1,-1,0.004532475,-1,0,-1,-1,-1,-1,-1,0,-1,0.036259801,0.004532475,0.231156234,-1
-1,-1,0.027369141,-1,0,-1,-1,-1,-1,-1,-1,-1,0.088949709,0.006842285,0.266849128,-1
1,-1,0.051455454,-1,0,-1,-1,-1,-1,-1,0,-1,0.036753896,0.007350779,0.154366363,-1
-1,1,0.008136034,-1,0,-1,-1,-1,-1,-1,-1,-1,0.113904483,0.002712011,0.330865403,-1
1,-1,0.013086436,-1,0,-1,-1,-1,-1,-1,-1,-1,0.157037231,0.002181073,0.405679513,-1
1,-1,0.013496491,-1,0,-1,-1,-1,-1,-1,-1,-1,0.150710815,0.002249415,0.380151161,-1
1,-1,0.007249879,-1,0,-1,-1,-1,-1,-1,-1,-1,0.062832286,0.002416626,0.231996133,-1
-1,-1,0.003449108,-1,0,-1,-1,-1,-1,-1,-1,-1,0.042539004,0.001149703,0.366755194,-1
1,1,0.176730486,-1,0,-1,-1,-1,-1,-1,0,-1,0.088365243,0,0.353460972,-1
-1,-1,0.01105461,-1,0,-1,-1,-1,-1,-1,-1,-1,0.025794089,0.00368487,0.202667846,-1
-1,-1,0.01105461,-1,0,-1,-1,-1,-1,-1,-1,-1,0.025794089,0.00368487,0.202667846,-1
-1,-1,0.009369656,1,0,-1,-1,-1,-1,-1,-1,-1,0.058560352,0.002342414,0.175681057,-1
-1,-1,0.011433798,1,0,-1,-1,-1,-1,-1,-1,-1,0.06631603,0.00228676,0.198948091,-1
-1,-1,0.012550831,1,0,-1,-1,-1,-1,-1,-1,-1,0.057733822,0.002510166,0.173201466,-1
-1,-1,0.009125545,1,0,-1,-1,-1,-1,-1,-1,-1,0.066160199,0.002281386,0.198480597,-1
-1,-1,0.009865338,1,0,-1,-1,-1,-1,-1,-1,-1,0.056725694,0.002466335,0.170177083,-1
-1,-1,0.01299883,1,0,-1,-1,-1,-1,-1,-1,-1,0.057194852,0.002599766,0.174184323,-1
-1,-1,0.008025199,1,0,-1,-1,-1,-1,-1,-1,-1,0.072226792,0.0020063,0.222699276,-1
-1,-1,0.00878233,1,0,-1,-1,-1,-1,-1,-1,-1,0.065867475,0.002195582,0.195406841,-1
-1,1,0,-1,0,-1,-1,-1,0,0,0,-1,0.119474313,0,0.358422939,-1
1,-1,0.069276065,-1,0,-1,-1,-1,-1,-1,-1,-1,0,0.034638033,0.103914098,-1
-1,1,0.08908686,-1,0,-1,-1,-1,0,0,0,-1,0.04454343,0.022271715,0.244988864,-1
-1,1,0,-1,0,-1,-1,-1,0,0,0,-1,0,0,0.380952381,-1
1,-1,0.019168629,-1,0,-1,-1,-1,-1,-1,-1,-1,0.052029136,0.002738376,0.175256038,-1
-1,-1,0.014442221,-1,0,-1,-1,-1,-1,-1,-1,1,0.045389837,0.002063174,0.158864429,-1
1,-1,0.001880742,-1,0,-1,-1,-1,-1,-1,-1,-1,0.021628535,0.000940371,0.083693025,-1
1,-1,0.006140495,-1,0,-1,-1,-1,-1,-1,-1,-1,0.024561978,0.002046832,0.116669396,-1
-1,-1,0.012584552,1,0,-1,-1,-1,-1,-1,-1,-1,0.062922762,0.003146138,0.182476011,-1
1,1,0.023243201,-1,0,-1,-1,-1,-1,-1,-1,-1,0.100720539,0,0.67405284,-1
1,1,0.018417337,-1,0,-1,-1,-1,-1,-1,0,-1,0.104364909,0,0.558659218,-1
-1,1,0.060864273,-1,0,-1,-1,-1,0,0,0,-1,0,0,0.669506999,-1
-1,1,0.072886297,-1,0,-1,-1,-1,0,0,0,-1,0,0,0.728862974,-1
-1,1,0.104712042,-1,0.052356021,-1,-1,-1,0,0,0,-1,0,0,0.471204188,-1
-1,1,0.363636364,-1,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1
-1,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1
-1,-1,0.028623769,-1,0,-1,-1,-1,-1,-1,-1,-1,0.057247538,0.005724754,0.108770323,-1
1,-1,0.012890059,-1,0,-1,-1,-1,-1,-1,-1,-1,0.050486063,0.001074172,0.502712283,-1
-1,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1
-1,1,0.00253203,-1,0,-1,-1,-1,-1,-1,0,-1,0.017724211,0.00253203,0.129133539,-1
-1,1,0.002193945,-1,0,-1,-1,-1,-1,-1,0,-1,0.026327337,0.002193945,0.215006582,-1
-1,1,0.039370079,1,0,-1,-1,-1,-1,-1,-1,-1,0.118110236,0,0.590551181,-1
-1,1,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,-1
-1,1,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,-1
-1,1,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,-1
-1,1,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,-1
-1,-1,0.018964536,1,0,-1,-1,-1,-1,-1,-1,-1,0.080599279,0.004741134,0.23231557,-1
-1,-1,0.018964536,1,0,-1,-1,-1,-1,-1,-1,-1,0.080599279,0.004741134,0.23231557,-1
-1,1,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,-1
-1,1,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,-1
-1,1,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,-1
-1,1,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,-1
-1,1,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,-1
-1,1,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,-1
-1,1,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,-1
-1,1,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,-1
-1,1,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,-1
-1,1,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,-1
-1,1,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,-1
-1,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1
-1,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1
-1,-1,0.003439775,-1,0,-1,-1,-1,-1,-1,-1,-1,0.042423895,0.001146592,0.362322995,-1
-1,-1,0.003480884,-1,0,-1,-1,-1,-1,-1,-1,-1,0.042930904,0.001160295,0.365492835,-1
-1,-1,0.002864509,1,0,-1,-1,-1,-1,-1,-1,-1,0.060154683,0.002864509,0.100257806,-1
-1,-1,0.002604845,1,0,-1,-1,-1,-1,-1,-1,-1,0.059911435,0.002604845,0.096379265,-1
-1,-1,0.002940139,1,0,-1,-1,-1,-1,-1,-1,-1,0.061742914,0.002940139,0.102904857,-1
1,-1,0.01352265,-1,0,-1,-1,-1,-1,-1,-1,-1,0.157764255,0.002253775,0.403425738,-1
1,-1,0.047808765,-1,0,-1,-1,-1,-1,-1,0,-1,0.039840637,0.007968127,0.15936255,-1
-1,-1,0.00230049,-1,0,-1,-1,-1,-1,-1,-1,-1,0.042559065,0.001150245,0.364627666,-1
-1,-1,0.003496626,-1,0,-1,-1,-1,-1,-1,-1,-1,0.043125051,0.001165542,0.363649079,-1
1,-1,0.048216008,-1,0,-1,-1,-1,-1,-1,0,-1,0.040180006,0.008036001,0.144648023,-1
-1,1,0.016708996,-1,0,-1,-1,-1,-1,-1,-1,-1,0.113621174,0.003341799,0.310787328,-1
1,-1,0.047483381,-1,0,-1,-1,-1,-1,-1,0,-1,0.039569484,0.007913897,0.142450142,-1
1,-1,0.055555556,-1,0,-1,-1,-1,-1,-1,0,-1,0.03968254,0.007936508,0.142857143,-1
1,-1,0.012458989,-1,0,-1,-1,-1,-1,-1,-1,-1,0.164043357,0.002076498,0.427758628,-1
1,-1,0.005447216,-1,0,-1,-1,-1,-1,-1,-1,-1,0.076261031,0.001815739,0.243309002,-1
-1,-1,0.007383616,-1,0,-1,-1,-1,-1,-1,-1,-1,0.025842655,0.003691808,0.203049433,-1
-1,1,0.006883892,-1,0,-1,-1,-1,-1,-1,-1,-1,0.12161542,0.002294631,0.351078476,-1
-1,-1,0.00989348,-1,0,-1,-1,-1,-1,-1,0,-1,0.032978267,0.003297827,0.148402203,-1
-1,-1,0.014827446,-1,0,-1,-1,-1,-1,-1,-1,-1,0.074137228,0.003706861,0.407754754,-1
-1,-1,0.014221211,-1,0,-1,-1,-1,-1,-1,-1,-1,0.113769687,0.003555303,0.309311338,-1
-1,-1,0.005981935,-1,0,-1,-1,-1,-1,-1,-1,-1,0.015951825,0.001993978,0.04386752,-1
1,-1,0.048539762,-1,0,-1,-1,-1,-1,-1,0,-1,0.040449802,0.00808996,0.145619286,-1
1,-1,0.012888536,-1,0,-1,-1,-1,-1,-1,-1,-1,0.158958606,0.002148089,0.410285051,-1
-1,-1,0.015290186,-1,0,-1,-1,-1,-1,-1,-1,-1,0.157270483,0.002184312,0.406282082,-1
